country,Country Code,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979
Fiji,FJI,0.61266357,0.543417278,0.63853594,0.643497645,0.713416865,0.722596116,0.719122103,0.749146862,0.8554469,0.821351719,0.686527734,0.845131327,0.937970644,0.79265375,0.907899903,0.857077467,0.746414141,0.626304345,0.788952506,0.710965859,0.724044784,0.799917143,0.981558591,0.71201032,0.873060999,0.683559934,0.609862236,0.528511916,0.517263979,0.490064687,0.421225159,0.46697062,0.545904031,0.677437722,0.538278558,0.225973087,0.270947795,0.267489911,0.468785705,0.385497418,0.437809876,0.457663863,0.482901325,0.525965375,0.673953414,0.597335507,0.673141607,0.726807183,0.712308247,0.657309428,0.535897549,0.79350646,0.754021366,0.812850703
Finland,FIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.014663048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
France,FRA,3.072392754,2.809081935,2.897277026,2.959127947,2.993993581,2.95265326,3.103329184,3.032800513,3.085213838,3.118211333,3.010026709,3.095347951,3.20020026,3.235305574,3.248520927,3.312721759,3.299634842,2.962375388,3.098510886,3.021697071,2.847413293,2.822712353,2.594311057,3.70710054,3.18718311,3.074302844,2.872827904,2.684606271,2.745786538,2.841433025,2.903725463,2.962858574,3.08130341,3.109377985,3.194452631,2.14947851,2.308495209,2.464829936,2.634133191,2.577488735,2.604467599,2.728421593,2.841639772,3.083390123,3.387625415,3.528192338,3.664256448,3.979482011,3.743927941,3.3755719810000002,3.753476678,3.615260845,3.640565866,3.795887804
Gabon,GAB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.926120167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,GEO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.448418793,0.556703254,0.616401331,0.727048365,0.727861548,0.662459465,0.675873521,0.815827679,0.933709725,0.944968659,1.093621274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Germany,DEU,4.342122231,4.091576887,4.104758354,4.06773789,4.085024218,3.932753384,3.942370664,3.640704955,3.668377146,3.709848738,3.580325099,3.605138575,3.532000696,3.506536783,3.679608148,3.526114982,3.600920157,3.389127327,3.703601495,3.61291221,3.435647392,3.456741677,3.24154937,5.119735855,4.778453644,4.555816029,4.532874695,4.587746706,4.634232908,4.714042076,4.670284811,4.628533891,4.554148377,4.502638062,4.499407412,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.907020536,4.908648912,5.065785841,5.258539233,4.874793813,4.696134586,5.017988221,4.973473469,5.166517115,5.436571917
Ghana,GHA,0.169600533,0.158993563,0.161175868,0.167011364,0.16894407,0.179242868,0.249061624,0.270567959,0.22351299,0.210602863,0.237194621,0.233756438,0.229436525,0.237848787,0.309448729,0.34313325,0.315823359,0.298675829,0.328661076,0.406540665,0.415241776,0.401752033,0.385263375,0.15089125,0.140145218,0.129875822,0.104635108,0.118045207,0.131861047,0.138865567,0.1459602,0.152725033,0.159630261,0.159880915,0.161431749,0.155978477,0.157905106,0.172830299,0.152240369,0.176999692,0.146169973,0.148070205,0.205764217,0.145935928,0.204154675,0.180453105,0.175614088,0.187630546,0.217422107,0.222614415,0.192316548,0.224608727,0.190185947,0.149741424
Greece,GRC,2.931392796,2.857062263,2.807409723,2.983274012,3.168978265,2.970965991,3.122383193,3.013438393,3.638946931,3.646455424,3.458843257,3.758881451,3.913420854,3.899154653,4.06562895,4.343921348,3.925979983,3.75084004,3.252790868,2.983336028,2.660348735,2.431625311,2.47973905,1.916267632,1.847038807,1.929252628,2.012237006,2.027020008,2.172102959,2.184160979,2.449584427,2.498762432,2.774049156,2.837711954,2.845100417,0.551034959,0.585955342,0.639944737,0.720250197,0.847701042,0.927161739,0.955093177,1.013742821,1.102461326,1.219086523,1.433547971,1.653014803,1.935800639,1.856445155,1.788889416,2.205230488,1.896795823,1.919693934,2.108414123
Guatemala,GTM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56726905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,GIN,0.047754683,0.04890267,0.05572931,0.08328489,0.09178021,0.070566083,0.057407772,0.065575772,0.108506623,0.108249736,0.089325337,0.106375474,0.122701919,0.133310444,0.128665599,0.119303439,0.145412729,0.150482812,0.167685411,0.176520266,0.168947439,0.163232527,0.166816448,NA,NA,NA,NA,NA,NA,0.077176879,0.067010424,0.069257828,0.080308447,0.069524772,0.051441106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea-Bissau,GNB,0.090038386,0.089333303,0.088113387,0.125514398,0.085472643,0.089024224,0.078760042,0.081664154,0.068274923,0.068145482,0.068146206,0.057950840000000003,0.06191419,0.079460246,0.091476858,0.100574919,0.095327505,0.102402207,0.106314179,0.106603649,0.103617578,0.108082781,0.10200239,0.096970243,0.092029898,0.089376464,0.086839277,0.092528689,0.095364781,0.098083074,0.100588751,0.107444134,0.111026668,0.09006974,0.090300225,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076290022,0.083447516,0.076054392,0.093755929,0.085138509,0.098534144,0.086907,0.082423833,0.081052314,0.084444793
Guyana,GUY,0.496919568,0.539958189,0.747590011,0.83463823,0.904812429,0.974975002,1.02598346,1.025896586,0.886862784,0.735923465,1.037704272,0.913911953,0.858503453,0.822337142,0.68174824,1.022261853,1.104870548,1.081197991,0.891385359,1.250045034,1.456100787,1.413117513,1.238891428,0.869468107,0.885129299,0.679539972,0.579172875,0.633926082,0.635729913,0.45900754,0.56985104,0.609392851,0.496143126,0.461810571,0.443239754,0.689525689,0.643801983,0.636558145,0.629297823,0.878728634,0.902053528,1.008061818,1.082747692,1.05681063,1.201979965,1.227198471,1.188747756,1.323004311,1.13009887,1.206364268,0.985075911,1.026276609,0.97700994,0.725535744
Haiti,HTI,NA,NA,NA,NA,0.121708315,0.125682034,0.123971178,0.126593894,0.110822202,0.117097439,0.120815346,0.110475709,0.126121392,0.118739606,0.120829481,0.131656367,0.133061586,0.122811781,0.126156625,0.125510126,0.123654804,0.122203143,0.13676674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungary,HUN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.054976331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
India,IND,0.240554098,0.244329059,0.257713261,0.273635404,0.279113518,0.290766315,0.294241373,0.310617989,0.309129806,0.308503028,0.310448217,0.318373291,0.342305424,0.357042081,0.376570381,0.41275403,0.432548625,0.482055278,0.502577492,0.51410606700000006,0.541529178,0.544983755,0.582396737,0.149494659,0.15551966,0.158954641,0.161996447,0.174807358,0.181338894,0.193222275,0.200256239,0.207480669,0.217389821,0.222533313,0.23426018,0.095259716,0.102619204,0.108169493,0.102896926,0.112285562,0.115755535,0.113448091,0.120746652,0.118709359,0.119042967,0.125939321,0.129001263,0.127631061,0.13299882699999999,0.135541345,0.138945585,0.140424981,0.136169747,0.145694941
Indonesia,IDN,0.314334351,0.336757853,0.35972538,0.411142238,0.41487725,0.44046508,0.39177886,0.412039404,0.415551506,0.434954947,0.434155692,0.459319915,0.488327601,0.4796583,0.48878535,0.502372975,0.530590789,0.531735927,0.562261539,0.546457182,0.558245262,0.519451213,0.612463151,0.187307542,0.209733049,0.219239377,0.213627812,0.192277149,0.188183404,0.204292168,0.210338895,0.216600582,0.224864731,0.284633699,0.301754852,0.048678315,0.039927993,0.045049517,0.045858521,0.054237852,0.054663123,0.062176081,0.069134723,0.080946899,0.084493338,0.090689077,0.096770076,0.104267997,0.112817137,0.116597209,0.118833383,0.129591717,0.149222952,0.163574684
Iraq,IRQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.472860363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ireland,IRL,3.505134804,3.158309474,3.4723904,3.417090643,3.704485087,3.562159108,3.781904102,4.284096036,3.865094953,3.802084211,3.498610501,3.340762011,3.391072677,3.611560652,3.983658651,3.811989117,3.780613656,2.998665423,2.925797344,2.519872009,2.391764567,2.503279362,2.584524091,3.510634051,3.402946217,3.185884745,3.069665915,2.864923554,3.038641458,3.120547661,3.316992227,3.050096237,3.261423799,3.541659672,3.512237643,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.140360557,3.440000692,3.418859346,3.639499062,3.588604305,3.021033224,3.293101779,3.360582599,3.43694713,4.098680044
Israel,ISR,3.15351042,3.352990527,3.44097912,3.547253514,3.623473617,3.543884781,3.586567954,3.561758755,3.718012522,4.007758851,4.043737947,3.833710983,4.152408785,3.841235249,3.97937445,3.95561223,3.792150949,3.4682639,3.849311246,4.394135876,4.665115338,4.144684042,3.153951409,2.084443574,2.207102197,2.218138654,2.246133378,2.314192825,2.38042916,2.63045522,2.80710377,2.963871666,3.045361271,3.080489967,3.077571465,1.235231009,1.316264333,1.402480715,1.44272773,1.890035976,1.920595753,1.934684495,2.043596947,2.106381319,2.3258711,2.289618693,2.349023269,2.455001789,2.316093746,2.397499021,2.346917003,2.379659095,2.311991198,2.346357413
Italy,ITA,3.124000192,2.924368084,3.010624232,3.146173366,3.047947867,3.170931942,3.295679813,3.312211864,3.391236946,3.364035061,3.416519214,3.609256104,3.653906182,3.682537391,3.720730987,3.716079361,3.480518738,3.179321445,3.366155694,3.252618732,2.836803981,2.664609131,2.526395252,2.79254302,2.563407167,2.47407978,2.421977425,2.519175163,2.565416067,2.689258371,2.782917153,2.867321572,3.047096131,3.120430127,3.159928462,1.042369112,1.1783138419999999,1.333493464,1.394183889,1.473343077,1.618005197,1.791148358,1.878590278,2.085269586,2.372048625,2.398246729,2.5613185,2.765870539,2.700468367,2.467725054,2.702094513,2.557326396,2.553389221,2.793997907
Jamaica,JAM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.960811098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Japan,JPN,3.693177151,3.6325744700000002,3.806362751,3.901490928,3.930392079,3.897754551,3.672401287,3.727909283,3.723915495,3.688431027,3.635643381,3.686719938,3.700440087,3.744489942,3.718339887,3.750628083,3.619249904,3.291544055,3.509181692,3.557633427,3.564087483,3.626817136,3.523814043,3.165554639,2.933160662,2.795021236,2.7753776,2.962814501,2.907682629,2.991380327,3.074529434,3.419113155,3.53287693,3.757451129,3.77549927,1.19442673,1.263487827,1.418479054,1.619233721,1.669150477,1.90491766,2.278933568,2.439463125,2.772095306,3.099453333,3.084697339,3.229936689,3.72619909,3.532932904,3.2154596030000002,3.326661364,3.335063226,3.304267346,3.433059967
Jordan,JOR,0.887181257,0.932571173,0.950273395,0.922299342,0.878513462,0.8985241,0.971013551,0.887025684,0.88621338,1.001776441,0.856829336,0.952331342,1.186323519,1.307782776,1.283411546,1.267864801,1.203755305,1.307127795,1.126929616,1.087731027,1.215984861,1.224374085,1.212657161,0.628956679,0.804539775,0.938066302,0.892139593,0.641211382,0.619235254,0.596013513,0.56741254,0.449169101,0.359239964,0.575820902,0.668391877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457104012,0.573137359,0.619535115,0.681282094,0.693621399
Kazakhstan,KAZ,7.94332739,6.171860706,5.810242264,5.243034519,3.084582837,3.586927515,2.953898873,1.397963786,1.614136127,1.992920087,2.325056369,2.986473762,3.010001464,3.320758452,3.837067516,4.226848467,4.887027074,4.191520608,4.525225254,4.807399902,4.674507375,5.129871951,4.505138478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenya,KEN,0.137728277,0.126893615,0.131015788,0.150349409,0.148751881,0.144709145,0.149087072,0.146635487,0.153393278,0.164303794,0.14332319,0.132386811,0.149112094,0.15181126,0.166007674,0.171087992,0.173932086,0.191272661,0.201005601,0.206707519,0.198790011,0.212736507,0.208100254,0.175320239,0.156810492,0.136560384,0.120322801,0.13324772,0.135335954,0.146407746,0.146028103,0.142497561,0.146139158,0.141479348,0.140551228,0.11203304,0.118559133,0.128985013,0.131583636,0.124906331,0.132222134,0.124263687,0.12231869,0.128960703,0.135864807,0.149308462,0.152845227,0.160935476,0.164482624,0.16037177,0.169203406,0.180830381,0.180645498,0.162097741
Kuwait,KWT,NA,NA,NA,NA,NA,NA,NA,1.178579695,2.556093159,3.70228354,5.24257168,5.514197521,6.376507292,8.092694666,8.229028645,8.53817294,8.496536818,8.782087727,7.558421319,7.132136373,6.850481625,6.780127288,6.196214233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latvia,LVA,NA,NA,NA,1.318521156,1.533673377,1.424558329,1.33013074,1.300979169,1.160779021,1.271955335,1.339569637,1.51542367,1.635017094,1.733989231,2.033249488,2.346174226,2.07819593,1.581522355,1.625559875,1.696899378,1.751052102,1.785527475,1.802686139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lebanon,LBN,2.024096413,2.484190573,2.555758741,2.777313571,2.872212533,3.055191055,2.966066882,2.833462646,2.407904423,2.603279602,2.3084285,2.117628216,2.072567246,1.958767466,1.914678675,1.811895872,2.166567286,2.601614318,2.500573238,2.392544791,2.332226639,2.233933728,2.152040576,NA,NA,NA,NA,NA,NA,NA,NA,2.015173308,2.061375845,2.056947113,2.222710478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lesotho,LSO,0.341329128,0.343347277,0.344308709,0.345695923,0.343614487,0.344154982,0.335524734,0.335506238,0.368440348,0.401287636,0.438098255,0.483253557,0.452379214,0.454039897,0.456581297,0.45996114,0.462437219,0.500012532,0.493889186,0.4976211,0.510136787,0.527718212,0.514040806,0.371921673,0.35136728,0.336330755,0.329712929,0.336690818,0.335159893,0.331854803,0.336179346,0.345438052,0.34518239,0.326146662,0.332865017,NA,NA,NA,NA,NA,0.300107644,0.304022707,0.315705389,0.329993054,0.354045365,0.358109715,0.36995439,0.387787428,0.381082727,0.367211333,0.37969278,0.38173005,0.38061767,0.386054772
Liberia,LBR,0.04427625,0.068948945,0.06693538,0.079940626,0.079453867,0.086213226,0.098574343,0.090222967,0.085637319,0.089912832,0.092802622,0.100466369,0.108417377,0.119227673,0.130073662,0.110462867,0.084077915,0.075061775,0.119197672,0.110334414,0.097125592,0.121079124,0.088534406,0.311498981,0.270682716,0.032867591,0.090902687,0.065425982,0.104925193,0.094772627,0.089069701,0.10906124,0.090133898,0.063700996,0.019918416,0.118625292,0.122806059,0.15520536099999999,0.140496825,0.129835848,0.1093869,0.068737876,0.104837904,0.172267064,0.195371999,0.252385696,0.194323214,0.195127088,0.268793961,0.22220237,0.232637044,0.306119815,0.265285792,0.308349838
Lithuania,LTU,NA,NA,NA,1.661214715,1.739649535,1.861812877,1.967630356,1.495437212,1.581538756,1.703695826,1.862101032,1.944846258,2.252788618,2.337507785,2.582254145,2.460974622,2.557764176,2.091862336,2.331449196,2.369982635,2.341230328,2.359927287,2.364503694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luxembourg,LUX,10.88602788,10.83401144,10.9251717,10.53247424,11.36154318,12.16423018,11.39205323,12.43187982,12.01538919,11.21213834,11.34094735,12.22008719,12.78271395,12.75327931,12.59017458,10.18251213,11.6808362,10.2587294,11.33929629,10.87009595,10.41923919,10.18528854,9.447715944,9.613610405,8.165559236,8.381234603,7.452052769,8.51097812,8.847528237,8.837264754,8.700564576,10.00627287,10.35144384,10.53827556,11.01881149,11.11086467,10.9618649,9.738338168,10.45736622,10.8844612,10.90011753,10.73918517,11.03542436,12.40341169,11.85394933,12.00249409,11.13541222,11.43593336,11.57871308,9.706620616,10.68963085,10.30846605,10.84870724,10.32060686
Madagascar,MDG,0.043193051,0.043572619,0.046722534,0.050078413,0.0485999,0.052422656,0.056061621,0.055797053,0.059196916,0.055690376,0.035258064,0.064277671,0.064164153,0.058641148,0.056913841,0.059381901,0.07706135,0.063872125,0.060862511,0.062037309,0.067845596,0.069737902,0.076018481,0.099658694,0.058241462,0.055716872,0.054278943,0.054262827,0.056313685,0.055747629,0.059195222,0.057853083,0.04414373,0.043201804,0.039586591,0.053588479,0.055551169,0.062599813,0.060154374,0.067862431,0.063393259,0.066349445,0.076971255,0.076311135,0.077182975,0.08403024,0.090997881,0.070458288,0.067940412,0.09180638,0.053595397,0.056005527,0.063122688,0.107779969
Malawi,MWI,0.066396452,0.062673753,0.059467786,0.059166775,0.056832355,0.061730995,0.061819484,0.063491455,0.039895423,0.039785207,0.050627098,0.05235178,0.053276672,0.057907805,0.051236158,0.056623347,0.074327044,0.069895021,0.078105274,0.070387476,0.067333249,0.082365448,0.075908381,0.068068464,0.067872446,0.059653185,0.053399743,0.050947609,0.046865907,0.041597277,0.041392148,0.043487376,0.048645096,0.063319498,0.072221406,NA,NA,NA,0.051554017,0.058183779,0.060386787,0.046872038,0.049211598,0.050094242,0.062809775,0.069858118,0.070497688,0.069092334,0.072006019,0.082042632,0.076866359,0.076337045,0.08262949,0.070340171
Malaysia,MYS,1.303558392,1.461471427,1.508716488,1.695884676,1.892617646,1.988825285,1.640653075,2.089643441,1.825438929,1.668539201,1.84785366,1.806275059,1.978438246,2.268876743,2.749267023,2.434322469,2.511261566,2.114976766,2.399719734,2.424219996,2.455175801,2.734164396,2.804944278,0.582027207,0.614824262,0.591971753,0.668525566,0.663002442,0.622143929,0.565040131,0.522089796,0.648924482,0.720417055,0.947806517,1.220860005,0.081688266,0.085369605,0.136369461,0.133093798,0.152740326,0.175213701,0.18493712,0.133871205,0.061038091,0.204640507,0.23432119,0.215174039,0.184665136,0.32511428,0.338300306,0.311015153,0.335252818,0.416808311,0.549335239
Mali,MLI,0.058795418,0.061171409,0.065097995,0.068657412,0.072187464,0.066599282,0.093929331,0.092315716,0.092881754,0.096811976,0.092957862,0.09919644,0.09949855,0.105816679,0.114633363,0.121724777,0.13740287,0.148743862,0.158026545,0.161539812,0.146849395,0.154442352,0.159637762,0.062083162,0.054664659,0.045532159,0.051013958,0.054619249,0.054502341,0.05487081,0.055512126,0.053627684,0.052003552,0.053115278,0.055435451,NA,NA,NA,NA,NA,NA,0.042636328,0.038429368,0.02961892,0.034438941,0.039449143,0.042767066,0.048380298,0.053999764,0.059821077,0.054311479,0.061905634,0.060310965,0.063077271
Malta,MLT,4.212117488,4.883929436,4.871518531,5.049947511,5.224043667,4.711796555,5.784344149,4.845954452,3.862582883,4.423313718,3.765731787,3.356764041,2.965530771,3.696028185,4.1600724080000004,3.763796364,4.436549902,3.367342627,3.511252454,3.285793983,3.239910796,2.876893278,2.946725422,2.308418831,2.397091605,2.580195451,2.281556827,2.647073059,2.590377717,3.306616073,3.4561975130000002,3.719139608,3.966349445,3.83262645,4.028907225,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.347660845,1.400070678,1.640140674,1.626134373,1.570326089,1.588033304,1.727715766,1.915498427,2.075033514,2.156447296
Mauritania,MRT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.322718412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,MEX,1.247934281,1.27711869,1.419917851,1.307136224,1.634452851,1.618806738,1.581910971,2.481856783,1.448795364,1.872846689,1.577999283,1.294729781,1.460574567,1.319498347,1.592162494,1.669782388,1.780022584,1.670933863,1.982845119,1.640867182,1.766338624,1.498108921,1.425100202,1.2671673,1.330059051,1.236034342,1.078713885,1.116090241,1.175364862,1.081532945,1.09185588,1.127033038,1.180529146,1.180758859,1.256705176,0.456216716,0.435767382,0.461225733,0.511196481,0.508805716,0.535690468,0.58414477,0.595317552,0.633907197,0.700729439,0.750739193,0.825981141,0.91987687,0.953336824,0.948367268,0.976895972,0.985915222,1.056591264,1.123240899
Moldova,MDA,NA,NA,NA,1.046995928,1.002450146,0.887265344,0.866565626,0.692398065,0.649280868,0.714391795,0.755389715,0.865760499,0.874173519,0.95006123,0.948743065,0.969740242,0.984902984,0.867927447,0.958977517,0.915124877,0.908181271,0.850390004,0.85557045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mongolia,MNG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.394634697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,MNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.968661944,2.578410884,3.179568479,1.915564666,2.170540751,2.263976046,2.140423898,1.95641541,1.976866301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709257299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,0.045579047,0.049077709,0.045571734,0.048497049,0.051185639,0.053442296,0.048228889,0.04326452,0.05775222,0.060866935,0.072466659,0.094908747,0.141494213,0.110336558,0.109512011,0.108849604,0.121583122,0.117823848,0.124650797,0.253924636,0.181148453,0.212318037,0.206527484,0.081642109,0.079926157,0.068244677,0.061639241,0.054008993,0.051773216,0.053742057,0.054048166,0.050757616,0.049656049,0.039975411,0.038519946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myanmar,MMR,0.041016553,0.045690336,0.053954674,0.064264313,0.069007171,0.069198112,0.075940371,0.08205805,0.088315376,0.084085529,0.080928635,0.096727465,0.095774872,0.100287466,0.095753916,0.09911669,0.081885254,0.077063952,0.086406436,0.083015896,0.086625717,0.121884031,0.180574439,0.064453531,0.060998401,0.060197707,0.057164112,0.06081332,0.061545586,0.064342398,0.049397659,0.047449511,0.046566644,0.043403083,0.042624791,0.048779622,0.052416834,0.049911554,0.054247879,0.049194718,0.045016258,0.058767657,0.053944187,0.048822275,0.066389176,0.070477749,0.066213584,0.052398322,0.057277811,0.057320163,0.059241289,0.06255517,0.061653496,0.063433884
Namibia,NAM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07122395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nepal,NPL,0.065119196,0.072311471,0.077279641,0.083231562,0.086253109,0.092283228,0.090594531,0.103820874,0.110860985,0.115151206,0.107418571,0.11574719,0.114283327,0.120360053,0.112740349,0.115760348,0.118393012,0.123218908,0.191900916,0.1702821,0.16760987,0.191267166,0.20226059,0.042858039,0.037031147,0.037196443,0.046045225,0.047507595,0.043042507,0.046450983,0.049398041,0.050310124,0.048282093,0.055611216,0.062333037,0.012969293,0.013290611,0.016904471,0.018076566,0.019035794,0.019882687,0.021564207,0.024631644,0.030293954,0.022909891,0.022574849,0.028566202,0.033618197,0.033679098,0.028641085,0.026686798,0.034236621,0.032492849,0.042047713
